id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:01:27,2022-08-01 08:01:27,2022-08-01 08:01:27,2022-08-01 06:51:48,113.991981,22.60099,16,339,70650.8,1,1,13,208
8335,2022-08-01 08:01:26,2022-08-01 08:01:26,2022-08-01 08:01:26,2022-08-01 07:58:08,113.997604,22.610437,5,78,65910.8,1,1,1,512
8345,2022-08-01 08:01:26,2022-08-01 08:01:26,2022-08-01 08:01:26,2022-08-01 06:33:33,113.998916,22.608045,23,188,54470.3,1,1,1,241
8371,2022-08-01 08:01:25,2022-08-01 08:01:26,2022-08-01 08:01:25,2022-08-01 06:55:55,113.998641,22.608654,22,339,74757.6,1,0,1,0
8411,2022-08-01 08:01:24,2022-08-01 08:01:27,2022-08-01 08:01:24,2022-08-01 06:50:11,113.990707,22.599079,15,63,51229.3,1,0,13,360
8421,2022-08-01 07:57:57,2022-08-01 08:01:27,2022-08-01 08:01:27,2022-08-01 07:19:03,113.991531,22.599519,0,144,65943.0,2,0,1,522
8447,2022-08-01 08:00:18,2022-08-01 08:01:18,2022-08-01 08:01:18,2022-08-01 07:53:30,113.997329,22.610633,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:01:15,2022-08-01 08:01:16,2022-08-01 08:01:15,2022-08-01 06:50:50,113.995353,22.606321,24,80,66147.9,2,0,11,330
8471,2022-08-01 08:01:27,2022-08-01 08:01:27,2022-08-01 08:01:27,2022-08-01 07:32:10,113.994018,22.60444,10,176,71505.4,1,1,5,444
18447,2022-08-01 08:01:23,2022-08-01 08:01:26,2022-08-01 08:01:23,2022-07-30 11:42:10,113.998413,22.609188,21,341,42135.4,2,1,12,189
