id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:56:22,2022-08-01 08:56:22,2022-08-01 08:56:22,2022-08-01 08:27:32,113.998092,22.605873,19,56,66233.2,2,0,12,545
8330,2022-08-01 08:56:23,2022-08-01 08:56:23,2022-08-01 08:56:23,2022-08-01 06:51:48,113.996086,22.606513,24,283,70656.7,1,1,3,88
8335,2022-08-01 08:56:20,2022-08-01 08:56:20,2022-08-01 08:56:20,2022-08-01 07:58:08,113.99752,22.610414,6,128,65918.0,1,0,1,500
8345,2022-08-01 08:53:55,2022-08-01 08:56:09,2022-08-01 08:56:10,2022-08-01 06:33:33,113.997512,22.610595,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:56:14,2022-08-01 08:56:14,2022-08-01 08:56:14,2022-08-01 06:58:33,113.996421,22.596965,21,40,59552.2,2,1,5,474
8371,2022-08-01 08:56:19,2022-08-01 08:56:22,2022-08-01 08:56:19,2022-08-01 06:55:55,113.994277,22.596014,19,296,74769.8,1,1,10,217
8411,2022-08-01 08:56:20,2022-08-01 08:56:23,2022-08-01 08:56:20,2022-08-01 06:50:11,113.992042,22.600685,21,177,51239.3,1,1,13,236
8421,2022-08-01 08:55:03,2022-08-01 08:56:18,2022-08-01 08:56:18,2022-08-01 07:19:03,113.991485,22.599531,0,129,65951.1,2,0,1,523
8458,2022-08-01 08:51:26,2022-08-01 08:56:14,2022-08-01 08:56:14,2022-08-01 06:50:50,113.99736,22.610605,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:56:21,2022-08-01 08:56:21,2022-08-01 08:56:21,2022-08-01 06:34:14,113.995216,22.603273,25,318,61826.7,2,1,9,211
18447,2022-08-01 08:56:01,2022-08-01 08:56:18,2022-08-01 08:56:15,2022-07-30 11:42:10,113.994071,22.604442,0,135,42145.2,1,1,5,243
