id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 13:11:38,2022-08-01 13:11:38,2022-08-01 13:11:38,2022-08-01 11:23:38,113.994422,22.605936,24,57,66264.1,2,1,10,144
8330,2022-08-01 13:11:44,2022-08-01 13:11:48,2022-08-01 13:11:44,2022-08-01 06:51:48,113.998786,22.607481,6,170,70693.3,1,1,1,163
8335,2022-08-01 13:11:42,2022-08-01 13:11:42,2022-08-01 13:11:42,2022-08-01 10:19:13,113.99176,22.597272,21,261,65948.4,1,1,11,159
8345,2022-08-01 13:11:46,2022-08-01 13:11:47,2022-08-01 13:11:46,2022-08-01 06:33:33,113.991165,22.599384,5,84,54508.8,1,0,13,339
8365,2022-08-01 13:11:35,2022-08-01 13:11:38,2022-08-01 13:11:35,2022-08-01 06:58:33,113.991523,22.59962,20,227,59579.5,1,1,13,316
8447,2022-08-01 13:10:32,2022-08-01 13:11:35,2022-08-01 13:11:32,2022-08-01 11:23:28,113.997505,22.610544,0,61,78107.4,1,0,1,529
8458,2022-08-01 13:11:40,2022-08-01 13:11:44,2022-08-01 13:11:40,2022-08-01 06:50:50,113.991554,22.599632,13,226,66180.6,1,1,5,502
8471,2022-08-01 13:11:43,2022-08-01 13:11:46,2022-08-01 13:11:43,2022-08-01 12:39:44,113.997833,22.610239,24,336,71534.6,2,0,6,0
