id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,it,route_dir,route_flag,route_sn,route_dist,route_code
8345,2022-08-02 15:10:36,2022-08-02 15:10:39,2022-08-02 15:10:36,2022-08-02 06:48:47,113.993843,22.604887,18,341,54610.2,0,2,0,10,260,201
8371,2022-08-02 15:10:49,2022-08-02 15:10:52,2022-08-02 15:10:49,2022-08-02 13:47:56,113.998596,22.60869,24,157,74917.6,0,1,1,1,296,202
8470,2022-08-02 15:10:49,2022-08-02 15:10:52,2022-08-02 15:10:49,2022-08-02 14:49:09,113.994636,22.595748,6,327,61939.8,0,1,0,10,265,201
18447,2022-08-02 15:10:47,2022-08-02 15:10:50,2022-08-02 15:10:47,2022-08-02 07:24:20,113.991989,22.600452,21,8,42286.6,0,2,1,1,431,202
