id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:24:53,2022-08-01 08:24:53,2022-08-01 08:24:53,2022-08-01 06:51:48,113.99401,22.604646,24,336,70654.4,2,0,10,267
8335,2022-08-01 08:24:59,2022-08-01 08:24:59,2022-08-01 08:24:59,2022-08-01 07:58:08,113.991905,22.599506,12,54,65914.7,1,1,13,342
8345,2022-08-01 08:24:57,2022-08-01 08:24:56,2022-08-01 08:24:57,2022-08-01 06:33:33,113.994232,22.59592,19,157,54475.8,2,0,5,726
8371,2022-08-01 08:24:39,2022-08-01 08:24:55,2022-08-01 08:24:54,2022-08-01 06:55:55,113.990249,22.603059,0,143,74762.4,2,0,1,0
8411,2022-08-01 08:24:35,2022-08-01 08:24:50,2022-08-01 08:24:50,2022-08-01 06:50:11,113.997413,22.610589,0,94,51234.5,1,0,1,0
8421,2022-08-01 08:25:03,2022-08-01 08:25:03,2022-08-01 08:25:03,2022-08-01 07:19:03,113.998802,22.608255,20,142,65945.3,1,1,1,250
8447,2022-08-01 08:24:55,2022-08-01 08:24:55,2022-08-01 08:24:55,2022-08-01 07:53:30,113.993728,22.605554,19,243,78071.7,1,1,4,82
8458,2022-08-01 08:25:01,2022-08-01 08:25:01,2022-08-01 08:25:01,2022-08-01 06:50:50,113.995147,22.595911,23,242,66151.8,1,1,9,79
8470,2022-08-01 08:20:28,2022-08-01 08:24:58,2022-08-01 08:24:58,2022-08-01 06:34:14,113.997528,22.610546,0,75,61819.3,1,0,1,526
18447,2022-08-01 08:24:52,2022-08-01 08:24:55,2022-08-01 08:24:52,2022-07-30 11:42:10,113.994117,22.604198,14,306,42138.4,2,1,1,439
